dx,dy,dz,x,y,z,delay,index
0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.0,0.0,50.0,0.0,0.0,50.0,3,1
10.395584540887965,0.0,-1.0926199633097156,10.395584540887965,0.0,48.907380036690284,3,2
9.94124761290204,0.0,-3.230107154560244,20.336832153790006,0.0,45.67727288213004,1,3
9.052430460833651,0.0,-5.22642316338267,29.389262614623657,0.0,40.45084971874737,1,4
7.767978659246051,0.0,-6.994319400804457,37.15724127386971,0.0,33.456530317942914,1,5
6.144028915352223,0.0,-8.456530317942907,43.30127018922193,0.0,25.000000000000007,1,6
4.251555625535744,0.0,-9.549150281252635,47.552825814757675,0.0,15.450849718747373,1,7
2.1732689536559917,0.0,-10.2244265553647,49.72609476841367,0.0,5.226423163382673,3,8
0.0,0.0,-10.45284632676534,49.72609476841367,0.0,-5.226423163382667,3,9
-2.1732689536559846,0.0,-10.224426555364701,47.55282581475768,0.0,-15.450849718747367,3,10
-4.251555625535744,0.0,-9.549150281252622,43.30127018922194,0.0,-24.99999999999999,1,11
-6.144028915352223,0.0,-8.456530317942924,37.157241273869715,0.0,-33.456530317942914,1,12
-7.7679786592460545,0.0,-6.99431940080445,29.38926261462366,0.0,-40.450849718747364,1,13
-9.05243046083364,0.0,-5.226423163382677,20.33683215379002,0.0,-45.67727288213004,1,14
-9.941247612902055,0.0,-3.230107154560244,10.395584540887965,0.0,-48.907380036690284,1,15
-10.39558454088796,0.0,-1.0926199633097156,6.123233995736766e-15,0.0,-50.0,3,16
-10.395584540887958,-0.0,1.0926199633097156,-10.395584540887953,-0.0,-48.907380036690284,3,17
-9.941247612902039,0.0,3.23010715456023,-20.33683215378999,-0.0,-45.677272882130055,1,18
-9.052430460833659,0.0,5.226423163382684,-29.38926261462365,-0.0,-40.45084971874737,1,19
-7.767978659246051,0.0,6.99431940080445,-37.1572412738697,-0.0,-33.45653031794292,1,20
-6.144028915352223,0.0,8.4565303179429,-43.301270189221924,-0.0,-25.00000000000002,1,21
-4.251555625535751,0.0,9.549150281252643,-47.552825814757675,-0.0,-15.450849718747378,1,22
-2.1732689536559917,0.0,10.22442655536471,-49.72609476841367,-0.0,-5.226423163382668,3,23
0.0,0.0,10.452846326765318,-49.72609476841367,-0.0,5.226423163382649,3,24
2.1732689536559846,0.0,10.224426555364712,-47.55282581475768,-0.0,15.450849718747362,3,25
4.251555625535751,0.0,9.549150281252645,-43.30127018922193,-0.0,25.000000000000007,1,26
6.144028915352202,0.0,8.456530317942885,-37.15724127386973,-0.0,33.45653031794289,1,27
7.767978659246062,0.0,6.994319400804471,-29.389262614623668,-0.0,40.450849718747364,1,28
9.052430460833662,0.0,5.226423163382684,-20.336832153790006,-0.0,45.67727288213005,1,29
9.941247612902012,0.0,3.23010715456023,-10.395584540887993,-0.0,48.90738003669028,1,30
20.564000617782998,2.161363558934977,7.105427357601002e-15,10.168416076895005,2.161363558934977,48.907380036690284,3,31
9.724007500860806,2.066901600036477,-3.230107154560244,19.89242357775581,4.228265158971454,45.67727288213004,1,32
8.854613136074054,1.882106123122112,-5.22642316338267,28.747036713829864,6.110371282093566,40.45084971874737,1,33
7.598229688092928,1.6150535772801176,-6.994319400804457,36.34526640192279,7.725424859373684,33.456530317942914,1,34
6.009767142390906,1.2774154402240843,-8.456530317942907,42.3550335443137,9.002840299597768,25.000000000000007,1,35
4.158648934504107,0.8839481187108937,-9.549150281252635,46.513682478817806,9.886788418308662,15.450849718747373,1,36
2.125777812767865,0.4518480227563586,-10.2244265553647,48.63946029158567,10.33863644106502,5.226423163382673,3,37
7.105427357601002e-15,1.7763568394002505e-15,-10.45284632676534,48.63946029158568,10.338636441065022,-5.226423163382667,3,38
-2.125777812767872,-0.4518480227563586,-10.224426555364701,46.513682478817806,9.886788418308663,-15.450849718747367,3,39
-4.1586489345041,-0.8839481187108937,-9.549150281252622,42.355033544313706,9.00284029959777,-24.99999999999999,1,40
-6.009767142390906,-1.2774154402240852,-8.456530317942924,36.3452664019228,7.7254248593736845,-33.456530317942914,1,41
-7.598229688092928,-1.6150535772801167,-6.99431940080445,28.74703671382987,6.110371282093568,-40.450849718747364,1,42
-8.854613136074047,-1.8821061231221101,-5.226423163382677,19.892423577755824,4.228265158971458,-45.67727288213004,1,43
-9.72400750086082,-2.0669016000364806,-3.230107154560244,10.168416076895005,2.161363558934977,-48.907380036690284,1,44
-10.168416076895,-2.161363558934976,-1.0926199633097156,5.9894266416615925e-15,1.2730919333264156e-15,-50.0,3,45
-10.168416076894998,-2.161363558934976,1.0926199633097156,-10.168416076894992,-2.1613635589349744,-48.907380036690284,3,46
-9.7240075008608,-2.066901600036477,3.23010715456023,-19.892423577755793,-4.2282651589714515,-45.677272882130055,1,47
-8.854613136074068,-1.8821061231221137,5.226423163382684,-28.74703671382986,-6.110371282093565,-40.45084971874737,1,48
-7.598229688092925,-1.6150535772801167,6.99431940080445,-36.345266401922785,-7.725424859373682,-33.45653031794292,1,49
-6.009767142390906,-1.2774154402240843,8.4565303179429,-42.35503354431369,-9.002840299597766,-25.00000000000002,1,50
-4.158648934504114,-0.8839481187108955,9.549150281252643,-46.513682478817806,-9.886788418308662,-15.450849718747378,1,51
-2.125777812767872,-0.4518480227563604,10.22442655536471,-48.63946029158568,-10.338636441065022,-5.226423163382668,3,52
0.0,0.0,10.452846326765318,-48.63946029158568,-10.338636441065022,5.226423163382649,3,53
2.125777812767872,0.4518480227563586,10.224426555364712,-46.513682478817806,-9.886788418308663,15.450849718747362,3,54
4.158648934504107,0.8839481187108955,9.549150281252645,-42.3550335443137,-9.002840299597768,25.000000000000007,1,55
6.009767142390885,1.2774154402240798,8.456530317942885,-36.345266401922814,-7.725424859373688,33.45653031794289,1,56
7.598229688092935,1.6150535772801193,6.994319400804471,-28.74703671382988,-6.110371282093569,40.450849718747364,1,57
8.854613136074068,1.8821061231221146,5.226423163382684,-19.89242357775581,-4.228265158971454,45.67727288213005,1,58
