dx,dy,dz,x,y,z,delay,index
0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.0,0.0,50.0,0.0,0.0,50.0,3,1
15.450849718747369,0.0,-2.447174185242325,15.450849718747369,0.0,47.552825814757675,3,2
13.938412895876288,0.0,-7.101976096010304,29.389262614623657,0.0,40.45084971874737,3,3
11.061587104123713,0.0,-11.061587104123713,40.45084971874737,0.0,29.389262614623657,3,4
7.101976096010304,0.0,-13.938412895876285,47.552825814757675,0.0,15.450849718747373,3,5
2.447174185242325,0.0,-15.450849718747369,50.0,0.0,3.061616997868383e-15,3,6
-2.447174185242318,0.0,-15.45084971874737,47.55282581475768,0.0,-15.450849718747367,3,7
-7.101976096010311,0.0,-13.938412895876283,40.45084971874737,0.0,-29.38926261462365,3,8
-11.06158710412371,0.0,-11.061587104123713,29.38926261462366,0.0,-40.450849718747364,3,9
-13.938412895876285,0.0,-7.101976096010311,15.450849718747376,0.0,-47.552825814757675,3,10
-15.450849718747376,0.0,97.55282581475768,0.0,0.0,50.0,3,11
12.499999999999998,9.08178160006701,-2.447174185242325,12.499999999999998,9.08178160006701,47.552825814757675,3,12
11.276412907378843,8.192793540559304,-7.101976096010304,23.77641290737884,17.274575140626315,40.45084971874737,3,13
8.949011951994848,6.5018377667525264,-11.061587104123713,32.72542485937369,23.77641290737884,29.389262614623657,3,14
5.7456193553169825,4.17443681136853,-13.938412895876285,38.47104421469067,27.95084971874737,15.450849718747373,3,15
1.9798055040566993,1.4384128958762865,-15.450849718747369,40.45084971874737,29.389262614623657,3.061616997868383e-15,3,16
-1.9798055040566993,-1.4384128958762865,-15.45084971874737,38.47104421469067,27.95084971874737,-15.450849718747367,3,17
-5.7456193553169825,-4.17443681136853,-13.938412895876283,32.72542485937369,23.77641290737884,-29.38926261462365,3,18
-8.949011951994844,-6.501837766752523,-11.061587104123713,23.776412907378845,17.274575140626318,-40.450849718747364,3,19
-11.276412907378841,-8.192793540559304,-7.101976096010311,12.500000000000004,9.081781600067014,-47.552825814757675,3,20
-12.500000000000004,-9.081781600067014,97.55282581475768,0.0,0.0,50.0,3,21
4.774575140626315,14.694631307311825,-2.447174185242325,4.774575140626315,14.694631307311825,47.552825814757675,3,22
4.307206459440698,13.256218411435546,-7.101976096010304,9.081781600067012,27.95084971874737,40.45084971874737,3,23
3.418218399932991,10.5201944959433,-11.061587104123713,12.500000000000004,38.47104421469067,29.389262614623657,3,24
2.194631307311825,6.75438064468301,-13.938412895876285,14.694631307311829,45.22542485937368,15.450849718747373,3,25
0.7562184114355439,2.327400955383993,-15.450849718747369,15.450849718747373,47.552825814757675,3.061616997868383e-15,3,26
-0.7562184114355421,-2.327400955383986,-15.45084971874737,14.69463130731183,45.22542485937369,-15.450849718747367,3,27
-2.194631307311827,-6.7543806446830175,-13.938412895876283,12.500000000000004,38.47104421469067,-29.38926261462365,3,28
-3.4182183999329894,-10.520194495943294,-11.061587104123713,9.081781600067014,27.950849718747378,-40.450849718747364,3,29
-4.307206459440699,-13.256218411435547,-7.101976096010311,4.7745751406263155,14.69463130731183,-47.552825814757675,3,30
-4.7745751406263155,-14.69463130731183,97.55282581475768,-0.0,0.0,50.0,3,31
-4.774575140626312,14.694631307311829,-2.447174185242325,-4.774575140626312,14.694631307311829,47.552825814757675,3,32
-4.307206459440697,13.256218411435542,-7.101976096010304,-9.081781600067009,27.95084971874737,40.45084971874737,3,33
-3.4182183999329876,10.5201944959433,-11.061587104123713,-12.499999999999996,38.47104421469067,29.389262614623657,3,34
-2.194631307311827,6.7543806446830175,-13.938412895876285,-14.694631307311823,45.22542485937369,15.450849718747373,3,35
-0.7562184114355439,2.327400955383993,-15.450849718747369,-15.450849718747367,47.55282581475768,3.061616997868383e-15,3,36
0.7562184114355421,-2.327400955383993,-15.45084971874737,-14.694631307311825,45.22542485937369,-15.450849718747367,3,37
2.1946313073118286,-6.7543806446830175,-13.938412895876283,-12.499999999999996,38.47104421469067,-29.38926261462365,3,38
3.418218399932986,-10.520194495943294,-11.061587104123713,-9.08178160006701,27.950849718747378,-40.450849718747364,3,39
4.307206459440696,-13.256218411435544,-7.101976096010311,-4.774575140626315,14.694631307311834,-47.552825814757675,3,40
4.774575140626315,-14.694631307311834,97.55282581475768,-0.0,0.0,50.0,3,41
-12.499999999999996,9.081781600067012,-2.447174185242325,-12.499999999999996,9.081781600067012,47.552825814757675,3,42
-11.276412907378841,8.192793540559306,-7.101976096010304,-23.776412907378838,17.274575140626318,40.45084971874737,3,43
-8.949011951994844,6.5018377667525264,-11.061587104123713,-32.72542485937368,23.776412907378845,29.389262614623657,3,44
-5.7456193553169825,4.174436811368533,-13.938412895876285,-38.471044214690664,27.950849718747378,15.450849718747373,3,45
-1.9798055040566993,1.438412895876283,-15.450849718747369,-40.450849718747364,29.38926261462366,3.061616997868383e-15,3,46
1.9798055040566993,-1.438412895876283,-15.45084971874737,-38.471044214690664,27.950849718747378,-15.450849718747367,3,47
5.7456193553169825,-4.174436811368533,-13.938412895876283,-32.72542485937368,23.776412907378845,-29.38926261462365,3,48
8.94901195199484,-6.501837766752523,-11.061587104123713,-23.77641290737884,17.27457514062632,-40.450849718747364,3,49
11.276412907378838,-8.192793540559306,-7.101976096010311,-12.500000000000004,9.081781600067016,-47.552825814757675,3,50
12.500000000000004,-9.081781600067016,97.55282581475768,-0.0,0.0,50.0,3,51
-15.450849718747369,1.892183365217075e-15,-2.447174185242325,-15.450849718747369,1.892183365217075e-15,47.552825814757675,3,52
