-0.130994734141047,-0.235975437468747,0.962889387488901
0.169683675876053,0.417539493087895,0.892674757038136
0.491195029882485,-0.136833346757723,0.860234896893764
-0.452018805868747,0.305338397097688,0.83812138882074
0.304962802565083,-0.704272705978697,0.64109098002163
-0.745857198923991,-0.23255059712607,0.624193286241983
-0.338398949527077,-0.724688169024648,0.600260950449613
0.765106146692603,0.352899803865131,0.538585473926979
-0.302488400406113,0.815814292671493,0.49289735999766
0.333399839079596,0.833868515322686,0.439895267598139
0.870378258124834,-0.317430022534698,0.376403863658705
-0.853255314405762,0.397830711001795,0.337173684949064
-0.0313865620424782,-0.994164958405215,0.10320329065641
0.588929570536522,-0.804100543553212,0.0811435567688344
-0.69372829262711,-0.716679736481636,0.0714927361715063
-0.986785329626747,-0.157211893676633,0.0392317947593515
0.986785332253939,0.157211883278276,-0.0392317703472706
0.693728293629284,0.716679735777605,-0.0714927335044903
-0.588929570695079,0.804100543416387,-0.0811435569739261
0.0313865588374816,0.994164958190317,-0.103203293701248
0.853255148138309,-0.397831389793749,-0.337173304800732
-0.870378256720349,0.317430024959992,-0.376403864861063
-0.333399728774883,-0.833868569040913,-0.439895249370228
0.302488400398085,-0.815814292693696,-0.492897359965837
-0.765105790459146,-0.352901156047145,-0.538585093988381
0.338397678441828,0.724688123644362,-0.600261721813072
0.745857197090601,0.232550603559809,-0.62419328603576
-0.304962790756299,0.704272831353788,-0.641090847907727
0.452018700672206,-0.305338492506536,-0.838121410797055
-0.491195602616705,0.136832497240508,-0.860234704989829
-0.169683675872685,-0.417539492809177,-0.892674757169143
0.130994786252604,0.235975220306446,-0.962889433619436
