index,dx,dy,dz,Bx,By,Bz,Bmod,
1021.0,0.0,0.0,10.0,428.58,23.09,11.14,429.34608895388806,
1022.0,0.0,0.0,10.0,428.89,22.97,10.91,429.64320208749956,
1023.0,0.0,0.0,10.0,429.28000000000003,22.93,10.9,430.03013068853676,
1024.0,10.0,0.0,-100.0,428.54999999999995,22.93,11.84,429.3263013140471,
1025.0,0.0,0.0,10.0,428.27,23.119999999999997,11.850000000000001,429.05728032513326,
1026.0,0.0,0.0,10.0,428.12,23.27,11.8,428.9142889902364,
1027.0,0.0,0.0,10.0,428.12,23.119999999999997,11.69,428.903164945189,
1028.0,0.0,0.0,10.0,428.12,23.240000000000002,11.53,428.90531927221423,
1029.0,0.0,0.0,10.0,428.15,23.310000000000002,11.45,428.9369197213035,
1030.0,0.0,0.0,10.0,428.31,23.2,11.41,429.0895992680317,
1031.0,0.0,0.0,10.0,428.47,23.01,11.34,429.2372264843766,
1032.0,0.0,0.0,10.0,428.7,22.93,11.290000000000001,429.4612194366332,
1033.0,0.0,0.0,10.0,428.96999999999997,22.78,11.180000000000001,429.7198874848591,
1034.0,0.0,0.0,10.0,429.4,22.63,11.14,430.1401823824414,
1035.0,10.0,0.0,-100.0,428.63,22.82,11.8,429.3991957374862,
1036.0,0.0,0.0,10.0,428.34999999999997,22.9,11.770000000000001,429.12313547512207,
1037.0,0.0,0.0,10.0,428.19000000000005,23.119999999999997,11.78,428.9754991838112,
1038.0,0.0,0.0,10.0,428.16,23.119999999999997,11.73,428.9441838980918,
1039.0,0.0,0.0,10.0,428.16,23.119999999999997,11.57,428.9398383223456,
1040.0,0.0,0.0,10.0,428.19000000000005,23.05,11.66,428.96845361867815,
1041.0,0.0,0.0,10.0,428.31,23.05,11.53,429.0847229860322,
1042.0,0.0,0.0,10.0,428.46000000000004,22.9,11.53,429.2264233478643,
1043.0,0.0,0.0,10.0,428.69,22.74,11.620000000000001,429.4499366631691,
1044.0,0.0,0.0,10.0,428.96999999999997,22.52,11.53,429.7154316521574,
1045.0,0.0,0.0,10.0,429.4,22.29,11.65,430.13593967488924,
1046.0,10.0,0.0,-100.0,428.54999999999995,22.560000000000002,11.21,429.2897858090732,
1047.0,0.0,0.0,10.0,428.31,22.63,11.37,429.05809618278965,
1048.0,0.0,0.0,10.0,428.15,22.9,11.41,428.91376825651093,
1049.0,0.0,0.0,10.0,428.15,22.97,11.42,428.9177774352562,
1050.0,0.0,0.0,10.0,428.15,22.97,11.34,428.91565487867194,
1051.0,0.0,0.0,10.0,428.23,23.05,11.34,428.9998030302578,
1052.0,0.0,0.0,10.0,428.31,22.93,11.37,429.0740238000898,
1053.0,0.0,0.0,10.0,428.41999999999996,22.78,11.379999999999999,429.17610511304093,
1054.0,0.0,0.0,10.0,428.54,22.78,11.49,429.2988237812911,
1055.0,0.0,0.0,10.0,428.77,22.59,11.540000000000001,429.5197231792738,
1056.0,0.0,0.0,10.0,429.16,22.4,11.889999999999999,429.908638782707,
1057.0,10.0,0.0,-100.0,428.19000000000005,22.439999999999998,10.86,428.91510733477327,
1058.0,0.0,0.0,10.0,428.14,22.59,11.15,428.8805080672238,
1059.0,0.0,0.0,10.0,428.15,22.86,11.26,428.90767036741136,
1060.0,0.0,0.0,10.0,428.15,22.86,11.299999999999999,428.9087223407796,
1061.0,0.0,0.0,10.0,428.11,22.93,11.14,428.86834413372134,
1062.0,0.0,0.0,10.0,428.19000000000005,22.97,11.26,428.9534760320751,
1063.0,0.0,0.0,10.0,428.27,22.93,11.219999999999999,429.0301460270595,
