index,dx,dy,dz,Bx,By,Bz,Bmod,
87.0,0.0,0.0,25.0,426569.99999999994,42760.0,9010.0,428802.47503949876,
88.0,0.0,0.0,25.0,426530.0,42870.0,9050.0,428774.5098533727,
89.0,0.0,0.0,25.0,426880.0,42800.0,8540.0,429105.23884007754,
90.0,0.0,0.0,25.0,427660.0,42650.0,7940.0,429854.7914121698,
91.0,25.0,0.0,-100.0,427390.0,42150.0,8220.0,429542.08524893114,
92.0,0.0,0.0,25.0,426840.0,42490.0,8500.0,429033.8398075378,
93.0,0.0,0.0,25.0,426800.0,42460.00000000001,8890.0,428998.9786701129,
94.0,0.0,0.0,25.0,427160.0,42380.00000000001,8690.0,429345.1363413821,
95.0,0.0,0.0,25.0,427819.99999999994,42120.0,8650.0,429975.42871657206,
96.0,25.0,0.0,-100.0,426610.0,41660.00000000001,7360.0,428702.4810984886,
97.0,0.0,0.0,25.0,426760.0,42270.0,8270.0,428928.0165715455,
98.0,0.0,0.0,25.0,426840.0,42340.0,8660.0,429022.2101476799,
99.0,0.0,0.0,25.0,427040.0,42270.0,8500.0,429211.09549963876,
100.0,0.0,0.0,25.0,426920.0,42270.0,8890.0,429099.6054530929,
101.0,-100.0,25.0,-100.0,422530.0,39760.0,5280.0,424429.42511093646,
102.0,0.0,0.0,25.0,425439.99999999994,43360.0,8070.000000000001,427720.0113391936,
103.0,0.0,0.0,25.0,425790.0,43890.0,9240.0,428145.80904173286,
104.0,0.0,0.0,25.0,425630.0,44390.0,10240.0,428061.0080350697,
105.0,0.0,0.0,25.0,420770.0,47660.0,12270.0,423638.3143673386,
106.0,25.0,0.0,-100.0,425250.0,42230.0,10650.0,427474.3944378423,
107.0,0.0,0.0,25.0,425550.0,42800.0,8820.0,427787.83865369525,
108.0,0.0,0.0,25.0,425860.0,43400.0,8660.0,428153.35476905934,
109.0,0.0,0.0,25.0,425980.0,43550.00000000001,7600.0,428267.81679224974,
110.0,0.0,0.0,25.0,425940.0,44020.0,5130.0,428239.3733649441,
111.0,25.0,0.0,-100.0,426800.0,42150.0,8230.0,428955.2370586003,
112.0,0.0,0.0,25.0,426360.0,42420.0,8280.0,428545.05527423834,
113.0,0.0,0.0,25.0,426520.0,42640.0,8390.0,428728.2030611002,
114.0,0.0,0.0,25.0,427030.00000000006,42450.0,7760.0,429204.89396091475,
115.0,0.0,0.0,25.0,427730.00000000006,42420.0,7170.0,429888.14614967,
116.0,25.0,0.0,-100.0,427150.00000000006,41510.0,7760.0,429232.36154791503,
117.0,0.0,0.0,25.0,426599.99999999994,41890.0,7920.0,428724.9217155447,
118.0,0.0,0.0,25.0,426719.99999999994,42110.0,8470.0,428876.3824227209,
119.0,0.0,0.0,25.0,427329.99999999994,41890.0,8320.0,429458.8727689765,
120.0,0.0,0.0,25.0,428310.00000000006,41390.0,7960.0,430378.84450795216,
121.0,25.0,0.0,-100.0,426400.0,40820.0,5180.0,428380.7474665499,
122.0,0.0,0.0,25.0,426360.0,41470.0,7650.0,428440.349407009,
123.0,0.0,0.0,25.0,426599.99999999994,41960.0,8510.0,428743.07189737767,
124.0,0.0,0.0,25.0,426870.0,42230.0,8740.0,429042.83865367103,
125.0,0.0,0.0,25.0,427180.00000000006,42080.0,10510.0,429376.2206969548,
126.0,-50.0,-50.0,-50.0,426550.0,42760.0,9340.0,428789.6403832537,
