index,dx,dy,dz,Bx,By,Bz,Bmod,
0.0,0.0,0.0,0.0,428980.00000000006,9790.0,5600.000000000001,429128.23782641016,
1.0,0.0,0.0,50.0,429530.00000000006,9640.0,5320.0,429671.0985160627,
2.0,17.101007166283434,0.0,-3.0153689607045777,429410.0,9640.0,5520.000000000001,429553.66149062215,
3.0,15.03837331804353,0.0,-8.682408883346518,429250.0,9490.0,5010.0,429384.12022337294,
4.0,11.161889704894968,0.0,-13.302222155948895,429210.0,9530.0,5010.0,429345.01872037596,
5.0,5.93911746138847,0.0,-16.31759111665349,428980.00000000006,9450.0,4810.0,429111.0334167604,
6.0,0.0,0.0,-17.364817766693037,429180.0,9570.0,4610.0,429311.4363722448,
7.0,-5.939117461388463,0.0,-16.317591116653475,429330.0,9760.0,4850.0,429468.30965741817,
8.0,-11.161889704894968,0.0,-13.302222155948908,429129.99999999994,9830.0,5090.0,429272.7500086628,
9.0,-15.038373318043526,0.0,-8.682408883346518,429790.0,10069.999999999998,4900.0,429935.8777771402,
10.0,-17.101007166283438,0.0,-3.015368960704585,430020.0,10290.0,5760.0,430181.6617430362,
11.0,-17.10100716628344,-0.0,3.0153689607045777,429709.99999999994,10750.0,6350.0,429891.345690978,
12.0,-15.03837331804353,0.0,8.682408883346518,428860.0,11130.0,6580.0,429054.8600120968,
13.0,-11.16188970489496,0.0,13.302222155948884,428500.0,11540.0,6000.0,428697.35431887145,
14.0,-5.939117461388477,0.0,16.317591116653503,428360.0,11740.0,6030.0,428563.2719914295,
15.0,-7.105427357601002e-15,0.0,17.364817766693015,428350.0,11700.0,5800.0,428549.0082826,
16.0,5.939117461388477,0.0,16.31759111665351,428540.0,11470.0,5520.000000000001,428729.0086989683,
17.0,11.161889704894952,0.0,13.302222155948884,428820.0,11170.0,5130.0,428996.1284207586,
18.0,15.038373318043549,0.0,8.682408883346532,429250.0,10790.0,5210.0,429417.1988870497,
19.0,33.17069740844691,5.848888922025548,0.0,429440.0,10029.999999999998,5290.0,429589.68632871064,
20.0,14.131448435589196,5.14342659762216,-8.682408883346518,429290.0,10180.0,4970.0,429439.44555664656,
21.0,10.488745389716,3.8175911166534817,-13.302222155948895,429250.0,10029.999999999998,4740.0,429393.32901199104,
