index,dx,dy,dz,Bx,By,Bz,Bmod,
2158,0,29,3,427620.0,32440.000000000004,9750.0,428959.53247363557,
2159,-4,14,3,427969.99999999994,32590.0,9710.0,429318.89441299916,
2160,-7,12,3,428050.0,32630.0,9980.0,429407.8711435085,
2161,-10,11,2,427740.0,32930.0,10690.0,429138.86866607645,
2162,-12,8,2,427849.99999999994,32400.000000000004,10890.0,429213.20413053455,
2163,-13,6,1,428290.0,32250.0,10840.0,429639.2582155406,
2164,-15,3,0,428440.0,32400.000000000004,10029.999999999998,429780.40264767775,
2165,-14,0,0,428320.0,32890.0,9670.0,429689.7524959142,
2166,-15,-3,0,427849.99999999994,33500.0,9400.0,429262.4284747035,
2167,-13,-6,-1,427150.00000000006,34030.0,9630.0,428611.59608671354,
2168,-12,-8,-2,426850.0,34560.0,10650.0,428379.19954171445,
2169,-10,-11,-2,427110.0,34290.0,11319.999999999998,428633.7581199129,
2170,-7,-12,-3,427000.0,34100.0,11279.999999999998,428507.9327153699,
2171,-4,-14,-3,426410.0,33870.0,11319.999999999998,427902.8013462871,
2172,0,-28,-6,426210.0,33840.0,12070.0,427721.6321394091,
2173,4,-14,-3,426640.0,34220.0,12380.0,428189.16660747037,
2174,7,-12,-3,426680.0,34590.0,12900.0,428274.0950606282,
2175,10,-11,-2,426210.0,34930.0,13370.0,427847.900427243,
2176,12,-8,-2,426100.0,34780.0,13910.0,427743.3184749938,
2177,13,-6,-1,426530.0,33950.0,13990.0,428107.6541011618,
2178,15,-3,0,427110.0,32780.0,13560.000000000002,428580.6273036615,
2179,14,0,0,427460.0,32090.0,12380.0,428841.56060251436,
2180,15,3,0,427580.0,32250.0,10810.0,428930.73450150434,
2181,13,6,1,427340.0,32780.0,9950.0,428710.86585249973,
2182,12,8,2,427260.0,33270.0,10270.0,428676.42039188487,
2183,10,11,2,427760.00000000006,33150.0,10550.0,429172.27613162535,
2184,7,12,3,427960.0,33040.0,10189.999999999998,429354.4448354995,
2185,4,14,3,427690.0,32850.0,10109.999999999998,429068.84144621826,
2186,0,27,9,427650.0,32890.0,10120.0,429032.2703480474,
2187,-4,13,6,428130.0,32810.0,10260.0,429507.9284483582,
2188,-7,12,5,428200.0,33080.0,10230.0,429597.69470982964,
2189,-10,10,4,428080.0,33310.0,10540.0,429503.3574956079,
2190,-12,7,4,428160.0,32780.0,11330.0,429562.4319001837,
2191,-13,6,2,428730.0,32360.000000000004,10820.0,430085.63670506363,
2192,-15,3,1,428820.0,32400.000000000004,9830.0,430154.60162597353,
2193,-14,0,0,428540.0,32810.0,9370.0,429896.2951689628,
2194,-15,-3,-1,428120.0,33380.0,8820.0,429509.896509964,
2195,-13,-6,-2,427220.0,33910.0,9250.0,428663.479900026,
2196,-12,-7,-4,426830.0,34400.0,10430.0,428340.9784272338,
2197,-10,-10,-4,426870.0,34400.0,11560.0,428409.8394061462,
2198,-7,-12,-5,427260.0,33720.0,11060.000000000002,428731.232358922,
2199,-4,-13,-6,426569.99999999994,34100.0,11090.0,428074.4830050022,
2200,0,-26,-12,426170.0,34330.0,12350.000000000002,427728.8163077162,
2201,4,-13,-6,426640.0,34670.0,12780.0,428237.11527610495,
2202,7,-12,-5,426750.0,35060.0,12820.0,428379.64295703877,
2203,10,-10,-4,426640.0,35360.0,13060.0,428301.97618035803,
2204,12,-7,-4,426090.0,35700.0,13810.0,427805.9071588423,
2205,13,-6,-2,426710.0,34740.0,14390.0,428363.5883218834,
2206,15,-3,-1,427340.0,33680.0,13530.0,428878.6295678534,
2207,14,0,0,427650.0,33040.0,12310.000000000002,429101.0372860919,
2208,15,3,1,427840.0,33040.0,10710.0,429247.49422681547,
2209,13,6,2,427480.0,33610.0,9380.0,428901.8149879993,
2210,12,7,4,427340.0,33760.0,9760.0,428782.54488726566,
2211,10,10,4,427329.99999999994,33650.0,10470.0,428780.6808847618,
2212,7,12,5,428020.0,33110.0,10129.999999999998,429418.2220167188,
2213,4,13,6,427720.0,33080.0,9890.0,429111.2873136758,
2214,0,25,15,427680.0,33190.0,10520.0,429094.89498245023,
2215,-4,11,8,428180.0,33230.0,10590.0,429598.06028426153,
2216,-7,10,7,428190.0,33420.0,10280.0,429615.2358797346,
2217,-10,9,7,428140.0,33380.0,10750.0,429573.7963377189,
2218,-12,7,5,428270.0,33150.0,11450.0,429703.6396168876,
2219,-13,5,3,429040.00000000006,32510.0,10910.0,430408.2362130168,
2220,-15,2,2,428960.0,32400.000000000004,9810.0,430293.710969612,
2221,-14,0,0,428610.0,32850.0,9380.0,429969.3465818232,
2222,-15,-2,-2,428180.0,33640.0,8750.0,429588.55257094547,
2223,-13,-5,-3,427170.0,34400.0,9060.0,428648.6352480316,
2224,-12,-7,-5,426700.0,34900.0,10680.0,428258.0558495076,
2225,-10,-9,-7,426710.0,34530.0,11690.0,428264.40559542185,
2226,-7,-10,-7,427790.00000000006,33990.0,11190.0,429284.0787869963,
2227,-4,-11,-8,426670.0,33950.0,10870.0,428156.5698433226,
2228,0,-24,-18,426120.0,34400.0,12709.999999999998,427695.17006858985,
2229,4,-11,-8,426790.0,34750.0,12950.0,428398.143203259,
2230,7,-10,-7,426900.0,35090.0,12400.0,428519.1688827934,
2231,10,-9,-7,426750.0,35740.0,12910.0,428438.5349148697,
2232,12,-7,-5,426350.0,36040.0,14170.0,428105.11910043773,
2233,13,-5,-3,427329.99999999994,34940.0,14050.0,428986.1711057828,
2234,15,-2,-2,427909.99999999994,34290.0,13070.0,429480.61318294675,
2235,14,0,0,428260.0,33720.0,11970.0,429752.19243187114,
2236,15,2,2,428450.0,33230.0,10089.999999999998,429855.1424608062,
2237,13,5,3,427830.0,33800.0,8910.0,429255.56140835263,
2238,12,7,5,427440.0,34250.0,9620.0,428917.8948237063,
2239,10,9,7,427400.0,33990.0,9850.0,428862.5684295611,
2240,7,10,7,428380.0,33340.0,9810.0,429787.4080286671,
2241,4,11,8,427870.0,33300.0,9930.0,429278.7343906055,
2242,0,22,20,427760.00000000006,33340.0,10710.0,429190.9566847839,
2243,-4,9,10,427950.0,33450.0,10760.0,429390.128670886,
2244,-7,9,10,428260.0,33460.0,10009.999999999998,429681.74187414575,
2245,-10,7,8,428140.0,33640.0,10520.0,429588.38392116706,
2246,-12,6,6,428380.0,33420.0,11810.0,429843.92155758117,
2247,-13,4,4,429310.0,32740.0,11230.0,430703.0259935493,
2248,-15,2,3,429310.0,32550.0,9970.0,430657.6128434281,
2249,-14,0,0,429040.00000000006,33080.0,9690.0,430422.47164849564,
2250,-15,-2,-3,428620.0,33800.0,8820.0,430041.08733933786,
2251,-13,-4,-4,427250.0,34790.0,9030.0,428759.19523667364,
2252,-12,-6,-6,426659.99999999994,34940.0,10680.0,428221.46326404513,
2253,-10,-7,-8,426629.99999999994,34870.0,12010.0,428221.1039871808,
2254,-7,-9,-10,428030.0,34250.0,11140.000000000002,429542.5974219554,
2255,-4,-9,-10,427720.0,34250.0,10790.0,429224.7488204752,
2256,0,-20,-22,426200.0,34750.0,12870.0,427807.9468640105,
2257,4,-9,-10,426510.00000000006,35060.0,13110.0,428149.33819871786,
2258,7,-9,-10,427010.0,35360.0,12480.0,428653.2632559794,
2259,10,-7,-8,426900.0,35930.0,12520.0,428592.25996277627,
2260,12,-6,-6,426590.0,36310.0,13970.0,428360.36826485244,
2261,13,-4,-4,427879.99999999994,35130.0,13770.0,429540.4802809625,
2262,15,-2,-3,428530.0,34440.0,12280.0,430087.05269979936,
2263,14,0,0,428810.0,33910.0,11379.999999999998,430299.20822609006,
2264,15,2,3,429000.0,33420.0,9420.0,430402.87266699324,
2265,13,4,4,428100.0,33870.0,8440.0,429520.6869290465,
2266,12,6,6,427440.0,34100.0,8870.0,428889.7766326449,
2267,10,7,8,427370.0,33950.0,9930.0,428831.3471517678,
2268,7,9,10,428610.0,33420.0,9490.0,430015.68413256743,
2269,4,9,10,428579.99999999994,33190.0,9610.0,429970.6322529481,
2270,0,17,24,427750.0,33340.0,11070.0,429190.1245369003,
2271,-4,7,12,428489.99999999994,33380.0,10760.0,429922.8792469644,
2272,-7,7,11,428489.99999999994,33610.0,10280.0,429929.0529843266,
2273,-10,5,9,428180.0,33610.0,10440.0,429623.94963502674,
2274,-12,4,7,428380.0,33340.0,11650.0,429833.3427038903,
2275,-13,3,6,429510.0,33000.0,11299.999999999998,430924.04214664095,
2276,-15,2,2,429510.0,33040.0,10360.0,430903.48258049623,
2277,-14,0,0,429500.0,33450.0,10169.999999999998,430920.62076442805,
2278,-15,-2,-2,429230.0,34100.0,9100.0,430678.5493845729,
2279,-13,-3,-6,427520.0,34480.0,9100.0,429004.6978763752,
2280,-12,-4,-7,426590.0,34870.0,11180.000000000002,428158.77592313814,
2281,-10,-5,-9,426629.99999999994,34830.0,12320.0,428226.65517223463,
2282,-7,-7,-11,427870.0,34250.0,11070.0,429381.35066628124,
2283,-4,-7,-12,426900.0,34400.0,10710.0,428417.63980956713,
2284,0,-14,-26,426240.0,34980.0,12990.0,427870.16500335705,
2285,4,-7,-12,427250.0,35280.0,12990.0,428900.89880996983,
2286,7,-7,-11,427410.0,35700.0,12360.0,429076.4124255725,
2287,10,-5,-9,427050.0,35960.0,12250.0,428736.3835738693,
2288,12,-4,-7,426870.0,36120.0,13410.0,428605.27224942064,
2289,13,-3,-6,428420.0,35090.0,12990.0,430050.86280578485,
2290,15,-2,-2,428920.00000000006,34290.0,11299.999999999998,430436.8252136428,
2291,14,0,0,429110.0,33800.0,10450.0,430565.9468652857,
2292,15,2,2,429390.0,33380.0,8520.0,430769.76089321775,
2293,13,3,6,428260.0,33830.0,7730.0,429663.64682155737,
2294,12,4,7,427480.0,34100.0,8400.0,428920.179520619,
2295,10,5,9,427400.0,33870.0,9430.0,428843.6332744139,
2296,7,7,11,428720.0,33230.0,8520.0,430090.29482191295,
2297,4,7,12,428020.0,33420.0,8830.0,429413.53693147586,
2298,0,11,27,427750.0,33640.0,11190.0,429216.64483102236,
2299,-4,5,13,428560.0,33720.0,10960.0,430024.2244339265,
2300,-7,4,12,428570.0,33760.0,10049.999999999998,430015.09857213154,
2301,-10,3,10,428180.0,33760.0,10320.0,429632.8111306212,
2302,-12,3,9,428300.0,33640.0,11780.0,429780.53469183546,
2303,-13,2,5,429460.0,33190.0,11660.0,430898.39092296455,
2304,-15,1,3,429460.0,33380.0,10880.0,430892.66691369907,
2305,-14,0,0,429620.00000000006,33680.0,10830.0,431074.2113604107,
2306,-15,-1,-3,429510.0,33830.0,9580.0,430946.73151098384,
2307,-13,-2,-5,427560.0,34680.0,9230.0,429063.4555633933,
2308,-12,-3,-9,426629.99999999994,34900.0,11339.999999999998,428205.28079415363,
2309,-10,-3,-10,426710.0,34790.0,12120.0,428297.39971192915,
2310,-7,-4,-12,427990.0,34750.0,11259.999999999998,429546.0280342492,
2311,-4,-5,-13,426900.0,34790.0,10790.0,428451.1386377681,
2312,0,-8,-28,426350.0,35170.0,12920.0,427993.19831044046,
2313,4,-5,-13,427320.0,35580.0,13110.0,428999.0569919706,
2314,7,-4,-12,427590.0,35510.0,12170.0,429234.52458999614,
2315,10,-3,-10,427209.99999999994,35890.0,12130.0,428886.4804350913,
2316,12,-3,-9,427020.0,35930.0,13190.0,428731.8758851504,
2317,13,-2,-5,428610.0,35360.0,12920.0,430260.140031586,
2318,15,-1,-3,429110.0,34680.0,11150.0,430653.47670720133,
2319,14,0,0,429140.0,34370.0,10410.0,430639.99419468694,
2320,15,1,3,429380.0,33950.0,8640.0,430806.7275472843,
2321,13,2,5,428410.0,33950.0,7260.0,429814.42297810345,
2322,12,3,9,427550.0,33830.0,8610.0,428972.7304852839,
2323,10,3,10,427480.0,33610.0,9350.0,428901.1599424744,
2324,7,4,12,428760.0,33610.0,8720.0,430163.6991890413,
2325,4,5,13,428090.0,33380.0,8370.0,429470.9878443479,
2326,0,6,28,427780.0,33680.0,10730.0,429237.9336684958,
2327,-4,1,14,428560.0,34140.0,10960.0,430057.3622204368,
2328,-7,1,13,428519.99999999994,33950.0,10250.0,429984.94787608547,
2329,-10,1,11,427710.0,33680.0,10530.0,429163.217668989,
2330,-12,1,8,428100.0,33680.0,11660.0,429581.08431354375,
2331,-13,1,6,429230.0,33570.0,11820.0,430702.9721281245,
2332,-15,0,3,429110.0,33450.0,11070.0,430554.10751727823,
2333,-14,0,0,429340.0,33640.0,11040.000000000002,430797.36164466,
2334,-15,0,-3,429430.0,33830.0,9890.0,430874.00234871445,
2335,-13,-1,-6,427480.0,34250.0,9540.0,428955.97035127046,
2336,-12,-1,-8,426510.00000000006,34490.0,11580.0,428058.9172064986,
2337,-10,-1,-11,427710.0,34830.0,12440.0,429306.09895504627,
2338,-7,-1,-13,427990.0,35090.0,11190.0,429571.8383460443,
2339,-4,-1,-14,426890.0,34980.0,10920.0,428459.9385006724,
2340,0,-4,-28,426270.0,35390.0,12960.0,427932.8529103602,
2341,4,-1,-14,427360.0,35620.0,13120.0,429042.52516504703,
2342,7,-1,-13,427710.0,35700.0,11860.0,429361.14600648254,
2343,10,-1,-11,426780.0,35810.0,11500.0,428434.0958653968,
2344,12,-1,-8,427170.0,35620.0,12760.0,428842.4080008879,
2345,13,-1,-6,428880.0,35320.0,12410.000000000002,430510.81856325053,
2346,15,0,-3,429540.0,34680.0,10280.0,431060.3117894293,
2347,14,0,0,429540.0,34450.0,9740.0,431029.3281204888,
2348,15,0,3,429650.00000000006,34140.0,7860.0,431075.91176033026,
2349,13,1,6,428450.0,34100.0,6680.0,429856.76090995705,
2350,12,1,8,427510.0,33950.0,8090.000000000001,428932.2215688628,
2351,10,1,11,428330.0,33640.0,8720.0,429737.4511256844,
2352,7,1,13,428800.0,33830.0,8880.0,430224.084983628,
2353,4,1,14,428020.0,33910.0,8600.0,429447.2825621324,
2354,0,0,28,427750.0,34140.0,11070.0,429253.01047284453,
2355,-4,-1,14,428560.0,34300.0,11040.000000000002,430072.13953010255,
2356,-7,-1,13,428530.0,34140.0,10209.999999999998,430009.0052545412,
2357,-10,-1,11,427630.0,33830.0,10640.0,429098.00209276204,
2358,-12,-1,8,428070.0,34100.0,11850.0,429589.5219858138,
2359,-13,-1,6,429069.99999999994,34210.0,11900.0,430596.0972883985,
2360,-15,0,3,428950.00000000006,34100.0,11230.0,430449.79428500147,
2361,-14,0,0,429080.0,34210.0,11299.999999999998,430589.8982790934,
2362,-15,0,-3,429110.0,34410.0,10209.999999999998,430608.504676812,
2363,-13,1,-6,427410.0,34330.0,9850.0,428899.61471188103,
2364,-12,1,-8,426510.00000000006,34530.0,11930.0,428071.7532143415,
2365,-10,1,-11,427790.00000000006,35020.0,12640.0,429407.09600564366,
2366,-7,1,-13,428030.0,35470.0,11459.999999999998,429650.0126847432,
2367,-4,1,-14,426940.0,35360.0,10950.0,428541.70823853306,
2368,0,4,-28,426320.0,35810.0,12990.0,428018.5026374444,
2369,4,1,-14,427360.0,36040.0,12950.0,429072.4340947575,
2370,7,1,-13,427720.0,35770.0,11580.0,429369.2905879506,
2371,10,1,-11,426700.0,35740.0,11430.0,428346.684941065,
2372,12,1,-8,427090.00000000006,35360.0,12520.0,428734.1228547129,
2373,13,1,-6,428760.0,35090.0,12090.0,430363.3509024671,
2374,15,0,-3,429460.0,34450.0,10209.999999999998,430960.48333925003,
2375,14,0,0,429570.0,34220.0,9630.0,431038.4323932148,
2376,15,0,3,429739.99999999994,34140.0,7930.0,431166.895876759,
2377,13,-1,6,428480.0,33830.0,6650.0,429864.864579556,
2378,12,-1,8,427510.0,33800.0,8050.000000000001,428919.62254016777,
2379,10,-1,11,428370.00000000006,33910.0,8880.0,429801.81409575284,
2380,7,-1,13,428680.0,34980.0,10370.0,430229.7987122696,
2381,4,-1,14,427900.0,34940.0,9820.0,429436.42835698044,
2382,0,-6,28,427710.0,34450.0,11270.0,429243.1239985097,
2383,-4,-5,13,428480.0,34750.0,11120.000000000002,430030.6120498865,
2384,-7,-4,12,428420.0,34330.0,10209.999999999998,429914.5140606444,
2385,-10,-3,10,428060.0,34170.0,10800.0,429557.4379521323,
2386,-12,-3,9,428100.0,34330.0,12170.0,429646.67786449834,
2387,-13,-2,5,429120.0,34710.0,12090.0,430691.21955294145,
2388,-15,-1,3,429000.0,34450.0,11459.999999999998,430533.5458474752,
2389,-14,0,0,429000.0,34560.0,11700.0,430548.8167443966,
2390,-15,1,-3,428880.0,34680.0,10520.0,430408.4422963843,
2391,-13,2,-5,427180.00000000006,34520.0,10280.0,428695.76764880714,
2392,-12,3,-9,426470.0,34520.0,12320.0,428042.14009837864,
2393,-10,3,-10,426670.0,34940.0,12910.0,428292.8444417441,
2394,-7,4,-12,427879.99999999994,35890.0,11570.0,429538.4166753888,
2395,-4,5,-13,426900.0,35510.0,10910.0,428513.2415690325,
2396,0,8,-28,426280.0,36000.0,12830.0,427989.7747610333,
2397,4,5,-13,427290.0,36420.0,12870.0,429032.3966788522,
2398,7,4,-12,427520.0,35930.0,11770.0,429188.5928120644,
2399,10,3,-10,427090.00000000006,35660.0,11770.0,428737.7247222363,
2400,12,3,-9,426820.0,35280.0,12840.0,428468.0342802716,
2401,13,2,-5,428300.0,35360.0,12560.0,429940.6624175015,
2402,15,1,-3,428840.0,34870.0,11230.0,430401.87662230287,
2403,14,0,0,428990.0,34600.0,10800.0,430518.54791634704,
2404,15,-1,3,429270.0,34490.0,9270.0,430753.09157335135,
2405,13,-2,5,428300.0,34060.0,8090.000000000001,429728.3114946,
2406,12,-3,9,427560.0,33570.0,8950.0,428969.23083130334,
2407,10,-3,10,427600.0,33680.0,10360.0,429049.4516952562,
2408,7,-4,12,428640.0,34860.0,9700.0,430164.57222788583,
2409,4,-5,13,427980.0,34520.0,9230.0,429469.09516285337,
2410,0,-11,27,427670.00000000006,34450.0,10950.0,429194.98354477546,
2411,-4,-7,12,428370.00000000006,34680.0,11000.0,429912.26930619235,
2412,-7,-7,11,428290.0,34330.0,10560.0,429793.4231697828,
2413,-10,-5,9,427939.99999999994,34100.0,11040.000000000002,429438.3951162261,
2414,-12,-4,7,428100.0,34170.0,12360.0,429639.3470109552,
2415,-13,-3,6,429030.0,34790.0,11860.0,430601.6077536172,
2416,-15,-2,2,428960.0,34400.0,11299.999999999998,430485.4603816487,
2417,-14,0,0,428810.0,34560.0,11580.0,430356.25486333994,
2418,-15,2,-2,428530.0,34940.0,10830.0,430088.4250941892,
2419,-13,3,-5,427050.0,34170.0,10800.0,428550.9670972637,
2420,-12,4,-8,426400.0,34250.0,12560.0,427957.68026757037,
2421,-10,5,-9,426590.0,34940.0,13310.0,428225.39368888433,
2422,-7,7,-11,427720.0,35850.0,11770.0,429381.1288354438,
2423,-4,7,-12,426700.0,35960.0,11150.0,428357.71745119756,
2424,0,14,-26,426170.0,36230.0,12980.0,427904.1507160219,
2425,4,7,-12,427090.00000000006,36490.0,12520.0,428828.79870643024,
2426,7,7,-11,427250.0,36230.0,11810.0,428945.97736777994,
2427,10,5,-9,426900.0,35550.0,11299.999999999998,428526.6648646266,
2428,12,4,-7,426540.00000000006,35280.0,12330.000000000002,428174.1221746126,
2429,13,3,-6,427870.0,35170.0,11780.0,429474.6025086932,
2430,15,2,-2,428260.0,34520.0,10520.0,429777.76629323204,
2431,14,0,0,428370.00000000006,34220.0,10250.0,429856.86896919546,
2432,15,-2,2,428760.0,34170.0,9070.0,430215.05250281515,
2433,13,-3,6,427980.0,33800.0,8290.0,429392.64607116877,
2434,12,-4,7,427440.0,33570.0,9030.0,428851.3022015906,
2435,10,-5,9,427550.0,33910.0,10169.999999999998,429013.1926875909,
2436,7,-7,11,428600.0,34860.0,9310.0,430116.09560675593,
2437,4,-7,12,427900.0,34790.0,9190.0,429410.30518607725,
2438,0,-17,24,427630.0,34680.0,10720.0,429167.843273468,
2439,-4,-9,10,427790.00000000006,34860.0,10920.0,429346.88784245314,
2440,-7,-9,10,428060.0,34600.0,10570.0,429586.1362986473,
2441,-10,-7,8,427870.0,34210.0,10640.0,429367.29102249973,
2442,-12,-6,6,427990.0,34210.0,12370.000000000002,429533.2130348013,
2443,-13,-4,4,428600.0,34710.0,11940.0,430168.9292591923,
2444,-15,-2,3,428570.0,34170.0,11700.0,430089.2044680964,
2445,-14,0,0,428340.00000000006,34490.0,12250.0,429900.8934626678,
2446,-15,2,-3,427909.99999999994,35170.0,11500.0,429506.86490439234,
2447,-13,4,-4,426700.0,34640.0,11510.0,428258.44965394435,
2448,-12,6,-6,426320.0,34870.0,12680.0,427931.58530307154,
2449,-10,7,-8,426510.00000000006,35470.0,13380.0,428191.45881252707,
2450,-7,9,-10,427830.0,36490.0,11850.0,429546.79779972753,
2451,-4,9,-10,427450.0,36420.0,11299.999999999998,429147.53745070007,
2452,0,20,-22,426120.0,36380.0,12709.999999999998,427858.9754814079,
2453,4,9,-10,426400.0,36760.0,12669.999999999998,428169.10969849286,
2454,7,9,-10,426940.0,36570.0,11700.0,428663.05940680264,
2455,10,7,-8,426780.0,36040.0,11259.999999999998,428447.0067581287,
2456,12,6,-6,426400.0,35780.0,12120.0,428070.16107175703,
2457,13,4,-4,427410.0,35360.0,11459.999999999998,429023.27361111774,
2458,15,2,-3,427790.00000000006,34900.0,10520.0,429340.15011410246,
2459,14,0,0,427909.99999999994,34440.0,10400.0,429419.6568626079,
2460,15,-2,3,428190.0,34480.0,9770.0,429687.09475617256,
2461,13,-4,4,427670.00000000006,34600.0,9350.0,429169.2106850165,
2462,12,-6,6,427490.0,33950.0,10000.0,428952.564510343,
2463,10,-7,8,427600.0,34290.0,10560.0,429102.6423829152,
2464,7,-9,10,428650.0,35360.0,9850.0,430218.7520320331,
2465,4,-9,10,428500.0,35060.0,9570.0,430038.4151445078,
2466,0,-22,20,427600.0,34750.0,10630.0,429141.3746074829,
2467,-4,-11,8,428030.0,34980.0,10750.0,429591.48478525504,
2468,-7,-10,7,427950.0,34870.0,10470.0,429495.914183127,
2469,-10,-9,7,427790.00000000006,34450.0,10950.0,429314.55728870886,
2470,-12,-7,5,427710.0,34060.0,12010.0,429232.0675345681,
2471,-13,-5,3,428150.0,34330.0,11610.0,429681.0020235942,
2472,-15,-2,2,427960.0,34140.0,11730.0,429479.79475174384,
2473,-14,0,0,427720.0,34590.0,12320.0,429293.1968946165,
2474,-15,2,-2,427290.0,35210.0,11930.0,428904.2003757949,
2475,-13,5,-3,426400.0,34900.0,12080.0,427996.37428370817,
2476,-12,7,-5,426210.0,35090.0,13140.0,427853.8673425776,
2477,-10,9,-7,426400.0,35850.0,13300.0,428111.05159759655,
2478,-7,10,-7,427329.99999999994,36800.0,12160.0,429083.948080093,
2479,-4,11,-8,426440.0,36460.0,11410.0,428147.8638274399,
2480,0,24,-18,426120.0,36570.0,12520.0,427869.5708974874,
2481,4,11,-8,426750.0,36910.0,12280.0,428519.2049371883,
2482,7,10,-7,426860.0,36680.0,11259.999999999998,428580.9953789365,
2483,10,9,-7,426740.0,36300.0,11190.0,428427.27936022,
2484,12,7,-5,426400.0,35740.0,11580.0,428051.8706885884,
2485,13,5,-3,427180.00000000006,35850.0,10710.0,428815.4369889219,
2486,15,2,-2,427480.0,34830.0,9850.0,429009.67564846366,
2487,14,0,0,427640.0,34290.0,9850.0,429125.6182052057,
2488,15,-2,2,427790.00000000006,34370.0,9740.0,429278.9869071162,
2489,13,-5,3,427520.0,34100.0,9260.0,428977.7476746317,
2490,12,-7,5,427400.0,34250.0,10129.999999999998,428889.7753502641,
2491,10,-9,7,427560.0,34370.0,10330.0,429063.58433220594,
2492,7,-10,7,428330.0,35170.0,9580.0,429878.2318285028,
2493,4,-11,8,427710.0,34900.0,9300.0,429232.27290128125,
2494,0,-25,15,427560.0,34640.0,10290.0,429084.3358828192,
2495,-4,-13,6,427870.0,34940.0,10520.0,429423.1140728221,
2496,-7,-12,5,427790.00000000006,34790.0,10560.0,429332.20447574166,
2497,-10,-10,4,427680.0,34550.0,10710.0,429206.9302795564,
2498,-12,-7,4,427490.0,34140.0,11379.999999999998,429002.03274576686,
2499,-13,-6,2,427720.0,34330.0,11770.0,429256.89301396196,
2500,-15,-3,1,427530.0,34250.0,12200.0,429073.1911923652,
2501,-14,0,0,427170.0,34900.0,13070.0,428792.54167953995,
2502,-15,3,-1,426750.0,35620.0,12910.0,428428.5412994797,
2503,-13,6,-2,426210.0,35550.0,12709.999999999998,427878.85049392196,
2504,-12,7,-4,426130.0,35780.0,13300.0,427836.2716039864,
2505,-10,10,-4,426280.0,36500.0,13420.0,428050.2129423603,
2506,-7,12,-5,426750.0,36840.0,12200.0,428510.8961275081,
2507,-4,13,-6,426240.0,36800.0,11810.0,427988.61398406385,
2508,0,26,-12,426049.99999999994,36800.0,12200.0,427810.33472790243,
2509,4,13,-6,426670.0,36990.0,12120.0,428441.87867200846,
2510,7,12,-5,426750.0,36760.0,11500.0,428484.6672869404,
2511,10,10,-4,426710.0,36420.0,11030.0,428403.43299278076,
2512,12,7,-4,426430.0,36000.0,10790.0,428082.89968182566,
2513,13,6,-2,426900.0,36270.0,10360.0,428563.2421241934,
2514,15,3,-1,427140.0,35470.0,9890.0,428724.28505975724,
2515,14,0,0,427250.0,34790.0,10049.999999999998,428781.8898927519,
2516,15,-3,1,427440.0,34790.0,9890.0,428967.49270778085,
2517,13,-6,2,427400.0,34370.0,9890.0,428893.77356170607,
2518,12,-7,4,427400.0,34060.0,10089.999999999998,428873.7013387508,
2519,10,-10,4,427560.0,34560.0,10330.0,429078.8460178386,
2520,7,-12,5,427990.0,35130.0,9500.0,429534.4072364867,
2521,4,-13,6,427630.0,34940.0,9150.0,429152.58708296285,
2522,0,-27,9,427480.0,34830.0,10169.999999999998,429017.14208175876,
2523,-4,-14,3,427750.0,35050.0,10290.0,429306.9404284072,
2524,-7,-12,3,427710.0,34980.0,10480.0,429265.97221303254,
2525,-10,-11,2,427329.99999999994,34790.0,10750.0,428878.5789707851,
2526,-12,-8,2,427290.0,34520.0,11310.0,428831.30785892956,
2527,-13,-6,1,427470.0,34450.0,11750.0,429016.85969201726,
2528,-15,-3,0,427329.99999999994,34290.0,12600.0,428888.67203506315,
2529,-14,0,0,427020.0,34940.0,13500.0,428659.69486295304,
2530,-15,3,0,426470.0,36040.0,13510.0,428203.2958770869,
2531,-13,6,-1,425959.99999999994,36270.0,13500.0,427714.4894669807,
2532,-12,8,-2,426040.0,36680.0,13550.0,427830.6984076762,
2533,-10,11,-2,426470.0,37140.0,13390.0,428293.51220862544,
2534,-7,12,-3,426470.0,37440.0,12600.0,428295.66248095484,
2535,-4,14,-3,426079.99999999994,37100.0,12130.0,427864.12948505033,
2536,0,28,-6,426079.99999999994,36800.0,12130.0,427838.2209433841,
2537,4,14,-3,426620.0,37180.0,11820.0,428400.1507936242,
2538,7,12,-3,426740.0,37020.0,11459.999999999998,428496.02051827736,
2539,10,11,-2,426430.0,36760.0,10950.0,428151.5444325759,
2540,12,8,-2,426510.00000000006,36490.0,10800.0,428204.32062276074,
2541,13,6,-1,426940.0,36460.0,9970.0,428609.9580037776,
2542,15,3,0,427209.99999999994,35660.0,9620.0,428803.6428250114,
2543,14,0,0,427320.0,34940.0,9860.0,428859.42405408324,
2544,15,-3,0,427360.0,34900.0,10089.999999999998,428901.3729285557,
2545,13,-6,1,427290.0,34520.0,9970.0,428798.05899747263,
2546,12,-8,2,427440.0,34830.0,10370.0,428982.0735182299,
2547,10,-11,2,427790.00000000006,35050.0,10129.999999999998,429342.9905099186,
2548,7,-12,3,427900.0,35020.0,9270.0,429430.7200236145,
2549,4,-14,3,427630.0,34710.0,9120.0,429133.2839573272,
2550,-103,-44,55,427160.0,36040.0,12370.000000000002,428856.1111841593,
2551,35,30,-52,427710.0,35700.0,11270.0,429345.25384589966,
