index,dx,dy,dz,Bx,By,Bz,Bmod,
104.0,0.0,0.0,25.0,428489.99999999994,9570.0,4630.0,428621.8635347478,
105.0,0.0,0.0,25.0,427290.0,10450.0,3290.0,427430.42790610966,
106.0,25.0,0.0,-100.0,429820.0,8850.0,5880.0,429951.3103829316,
107.0,0.0,0.0,25.0,428890.0,8510.0,5100.0,429004.73447270953,
108.0,0.0,0.0,25.0,429000.0,8430.0,4750.0,429109.10896880296,
109.0,0.0,0.0,25.0,429310.0,8280.0,4120.0,429409.60503929114,
110.0,0.0,0.0,25.0,429860.0,7870.0,3180.0,429943.7973735637,
111.0,25.0,0.0,-100.0,429430.0,7220.0,5330.0,429523.7620900618,
112.0,0.0,0.0,25.0,429240.0,7720.0,4670.0,429334.81678056344,
113.0,0.0,0.0,25.0,429310.0,7720.0,4740.0,429405.5683150837,
114.0,0.0,0.0,25.0,429820.0,7490.0,4590.0,429909.75867035164,
115.0,0.0,0.0,25.0,430439.99999999994,6919.999999999999,4190.0,430516.01143279206,
116.0,25.0,0.0,-100.0,430520.0,7900.0,3760.0,430608.89215156715,
117.0,0.0,0.0,25.0,429200.0,7370.0,4510.0,429286.963463835,
118.0,0.0,0.0,25.0,429270.0,7450.0,5070.0,429364.57736986177,
119.0,0.0,0.0,25.0,429660.0,7450.0,5300.0,429757.26648888673,
120.0,0.0,0.0,25.0,430469.99999999994,6730.0,6130.0,430566.24426445685,
121.0,25.0,0.0,-100.0,424410.0,3770.0,3220.0,424438.9583909564,
122.0,0.0,0.0,25.0,428459.99999999994,6650.0,5530.000000000001,428547.2844389519,
123.0,0.0,0.0,25.0,429230.0,7640.0,5260.0,429330.21102643124,
124.0,0.0,0.0,25.0,429350.0,8210.0,4750.0,429454.75791985355,
125.0,0.0,0.0,25.0,428030.0,9420.0,5030.0,428163.19108489464,
126.0,-50.0,-50.0,-50.0,429000.0,7980.0,5620.000000000001,429111.01687092584,
