index,dx,dy,dz,Bx,By,Bz,Bmod,
110.0,0.0,0.0,25.0,429120.0,10260.0,2630.0,429250.6946994961,
111.0,25.0,0.0,-100.0,428810.0,8690.0,6010.0,428940.1500209557,
112.0,0.0,0.0,25.0,428690.0,9380.0,5070.0,428822.58032897476,
113.0,0.0,0.0,25.0,428810.0,9600.0,4870.0,428945.0932228972,
114.0,0.0,0.0,25.0,429280.0,9600.0,4390.0,429409.769916801,
115.0,0.0,0.0,25.0,429930.0,9300.0,3700.0,430046.49155643623,
116.0,25.0,0.0,-100.0,430250.0,9340.0,4400.0,430373.8585230288,
117.0,0.0,0.0,25.0,429000.0,9000.0,4910.0,429122.4861272129,
118.0,0.0,0.0,25.0,429040.00000000006,9300.0,5140.0,429171.56382966484,
119.0,0.0,0.0,25.0,429500.0,9530.0,5070.0,429635.63143668615,
120.0,0.0,0.0,25.0,430280.0,9030.0,5580.000000000001,430410.91494059487,
121.0,25.0,0.0,-100.0,424450.0,5050.0,4050.0000000000005,424499.3610124755,
122.0,0.0,0.0,25.0,428530.0,8280.0,5970.0,428651.56036109326,
123.0,0.0,0.0,25.0,429310.0,9490.0,5340.0,429448.0781188804,
124.0,0.0,0.0,25.0,429470.0,10260.0,4520.0,429616.31591456116,
125.0,0.0,0.0,25.0,428110.0,11690.0,4440.0,428292.58900896244,
126.0,-50.0,-50.0,-50.0,428960.0,9750.0,5729.999999999999,429109.0502424762,
