index,dx,dy,dz,Bx,By,Bz,Bmod,
979.0,0.0,0.0,10.0,426550.0,23170.0,13819.999999999998,427402.32077048905,
980.0,10.0,0.0,-100.0,427360.0,21110.000000000004,10600.0,428012.3382567376,
981.0,0.0,0.0,10.0,427870.0,21530.0,10480.0,428539.50599682174,
982.0,0.0,0.0,10.0,427990.0,21910.0,10910.0,428689.3004263111,
983.0,0.0,0.0,10.0,428020.0,21910.0,10920.0,428719.506087605,
984.0,0.0,0.0,10.0,427909.99999999994,22100.0,11110.0,428624.3229215999,
985.0,0.0,0.0,10.0,427950.0,22100.0,11110.0,428664.2562659033,
986.0,0.0,0.0,10.0,427990.0,22140.0,11110.0,428706.25351165567,
987.0,0.0,0.0,10.0,428060.0,22170.0,11160.000000000002,428778.98514269566,
988.0,0.0,0.0,10.0,427950.0,22330.0,11350.0,428682.46278568474,
989.0,0.0,0.0,10.0,427590.0,22510.0,11470.0,428335.69673796743,
990.0,0.0,0.0,10.0,426750.0,22860.0,11270.0,427510.4150778084,
991.0,10.0,0.0,-100.0,427750.0,21420.0,11390.0,428437.40616337414,
992.0,0.0,0.0,10.0,427909.99999999994,21610.0,10880.0,428593.4374205932,
993.0,0.0,0.0,10.0,427939.99999999994,21950.0,11000.0,428643.7286371981,
994.0,0.0,0.0,10.0,427950.0,21990.0,10840.0,428651.6863375204,
995.0,0.0,0.0,10.0,427909.99999999994,22140.0,10920.0,428621.50447685184,
996.0,0.0,0.0,10.0,427900.0,22170.0,11040.000000000002,428616.1458694714,
997.0,0.0,0.0,10.0,427950.0,22250.0,10880.0,428666.11645895225,
998.0,0.0,0.0,10.0,428020.0,22330.0,10880.0,428740.1587208737,
999.0,0.0,0.0,10.0,427990.0,22440.000000000004,10880.0,428715.9527006197,
1000.0,0.0,0.0,10.0,427909.99999999994,22550.0,10640.0,428635.8363459592,
1001.0,0.0,0.0,10.0,427790.00000000006,22590.0,10129.999999999998,428505.7865420257,
1002.0,10.0,0.0,-100.0,428370.00000000006,21950.0,11270.0,429080.03018085106,
1003.0,0.0,0.0,10.0,428180.0,22020.0,10880.0,428883.8621351939,
1004.0,0.0,0.0,10.0,428020.0,22170.0,10880.0,428731.8552428779,
1005.0,0.0,0.0,10.0,427990.0,22170.0,10710.0,428697.62432278536,
1006.0,0.0,0.0,10.0,427909.99999999994,22250.0,10760.0,428623.1540642665,
1007.0,0.0,0.0,10.0,427909.99999999994,22290.0,10760.0,428625.2323417276,
1008.0,0.0,0.0,10.0,427939.99999999994,22360.000000000004,10610.0,428655.08897014154,
1009.0,0.0,0.0,10.0,428020.0,22440.000000000004,10650.0,428740.12700002786,
