index,dx,dy,dz,Bx,By,Bz,Bmod,
106.0,25.0,0.0,-100.0,428880.0,7330.0,6010.0,428984.7356258728,
107.0,0.0,0.0,25.0,428180.0,7220.0,5230.0,428272.8028955376,
108.0,0.0,0.0,25.0,428500.0,7330.0,4870.0,428590.35896762775,
109.0,0.0,0.0,25.0,429090.0,7370.0,4230.0,429174.1347052499,
110.0,0.0,0.0,25.0,429900.0,7140.0,3290.0,429971.8754755943,
111.0,25.0,0.0,-100.0,428459.99999999994,5810.0,5420.0,428533.66740549094,
112.0,0.0,0.0,25.0,428530.0,6410.0,4830.0,428605.15384208807,
113.0,0.0,0.0,25.0,428840.0,6650.0,4910.0,428919.6617083437,
114.0,0.0,0.0,25.0,429550.0,6570.0,4750.0,429626.50046290207,
115.0,0.0,0.0,25.0,430450.0,6220.0,4350.0,430516.91418572626,
116.0,25.0,0.0,-100.0,429470.0,6370.0,3810.0,429534.1358960892,
117.0,0.0,0.0,25.0,428459.99999999994,6030.0,4510.0,428526.1632619413,
118.0,0.0,0.0,25.0,428770.0,6260.0,5060.0,428845.5480706311,
119.0,0.0,0.0,25.0,429430.0,6410.0,5300.0,429510.53886953695,
120.0,0.0,0.0,25.0,430480.0,5920.0,6080.0,430563.6343213393,
121.0,25.0,0.0,-100.0,423530.0,2200.0,3090.0,423546.9855871955,
122.0,0.0,0.0,25.0,427720.0,5200.0,5340.0,427784.93895881844,
123.0,0.0,0.0,25.0,428740.0,6340.0,5060.0,428816.7286848777,
124.0,0.0,0.0,25.0,429120.0,7100.0,4590.0,429203.2764320422,
125.0,0.0,0.0,25.0,428030.0,8470.0,4860.0,428141.3801537992,
126.0,-50.0,-50.0,-50.0,428930.0,6070.0,5719.999999999999,429011.08167505416,
